check,passed,observed,expected,note
primary_118_directional_signal_rate,True,0.8085,0.8085,
primary_118_median_cross_ratio,True,1.0008697903404489,1.0008697903404489,
primary_118_max_abs_score_residual_sum,True,2.289954892376045e-10,2.289954892376045e-10,
primary_119_successful,True,2000,2000,
primary_119_failed,True,0,0,
primary_119_median_HR_c,True,0.8301788324454809,0.8301788324454809,
primary_119_median_HR_naive,True,0.8289818706280297,0.8289818706280297,
primary_119_median_HR_o,True,0.9167669116557395,0.9167669116557396,
primary_119_bias_logHR_c,True,-0.022453174709516705,-0.0224531747095167,
primary_119_median_HR_percent_error_c,True,-2.331902065237544,-2.331902065237544,
primary_119_empirical_SE,True,0.05556613241451084,0.0555661324145108,
primary_119_avg_robust_SE,True,0.054979072865691564,0.0549790728656916,
primary_119_avg_model_SE,True,0.07718467775749473,0.0771846777574947,
primary_119_rmse_c,True,0.05991824704134192,0.0599182470413419,
primary_119_coverage_c,True,0.93,0.93,
primary_119_coverage_naive,True,0.9295,0.9295,
primary_119_median_interval_width_log,True,0.21544248270729288,0.2154424827072929,
primary_119_directional_signal_rate,True,0.7895,0.7895,
primary_119_median_cross_ratio,True,0.907207200647558,0.907207200647558,
primary_119_max_abs_score_residual_sum,True,2.1969626118334415e-10,2.1969626118334415e-10,
primary_202_successful,True,2000,2000,
primary_202_failed,True,0,0,
primary_202_median_HR_c,True,1.0005481610989813,1.0005481610989817,
primary_202_median_HR_naive,True,1.0004117904378353,1.0004117904378351,
primary_202_median_HR_o,True,1.0005256699426242,1.0005256699426242,
primary_202_bias_logHR_c,True,0.0004069428185638572,0.0004069428185638,
primary_202_median_HR_percent_error_c,True,0.05481610989812591,0.0548161098981481,
primary_202_empirical_SE,True,0.024011662165723056,0.024011662165723,
primary_202_avg_robust_SE,True,0.024149420917423097,0.0241494209174231,
primary_202_avg_model_SE,True,0.03415475489914735,0.0341547548991473,
primary_202_rmse_c,True,0.024009107489834276,0.0240091074898343,
primary_202_coverage_c,True,0.957,0.957,
primary_202_coverage_naive,True,0.954,0.954,
primary_202_median_interval_width_log,True,0.09467069855537748,0.0946706985553777,
primary_202_directional_signal_rate,True,0.024,0.024,
primary_202_median_cross_ratio,True,0.9989935450922895,0.9989935450922895,
primary_202_max_abs_score_residual_sum,True,9.988365690105636e-10,9.988365690105636e-10,
primary_203_successful,True,2000,2000,
primary_203_failed,True,0,0,
primary_203_median_HR_c,True,0.8487539065039913,0.8487539065039913,
primary_203_median_HR_naive,True,0.8487053853996704,0.8487053853996704,
primary_203_median_HR_o,True,1.000336745158696,1.000336745158696,
primary_203_bias_logHR_c,True,-0.001218685694221854,-0.0012186856942218,
primary_203_median_HR_percent_error_c,True,-0.14659923482455087,-0.1465992348245508,
primary_203_empirical_SE,True,0.0252014550240645,0.0252014550240645,
primary_203_avg_robust_SE,True,0.025177056181659333,0.0251770561816593,
primary_203_avg_model_SE,True,0.03546070961545491,0.0354607096154549,
primary_203_rmse_c,True,0.025224610472385535,0.0252246104723855,
primary_203_coverage_c,True,0.948,0.948,
primary_203_coverage_naive,True,0.9465,0.9465,
primary_203_median_interval_width_log,True,0.09868235858911525,0.0986823585891154,
primary_203_directional_signal_rate,True,0.0195,0.0195,
primary_203_median_cross_ratio,True,0.8481649020743589,0.8481649020743589,
primary_203_max_abs_score_residual_sum,True,9.90397097666573e-10,9.90397097666573e-10,
primary_204_successful,True,2000,2000,
primary_204_failed,True,0,0,
primary_204_median_HR_c,True,0.8999406853575028,0.8999406853575028,
primary_204_median_HR_naive,True,0.9031069514305652,0.9031069514305652,
primary_204_median_HR_o,True,0.8985832711182862,0.8985832711182862,
primary_204_bias_logHR_c,True,-0.10553972160039425,-0.1055397216003942,
primary_204_median_HR_percent_error_c,True,-10.005931464249718,-10.005931464249718,
primary_204_empirical_SE,True,0.02664016211107316,0.0266401621110731,
primary_204_avg_robust_SE,True,0.025985015074226764,0.0259850150742268,
primary_204_avg_model_SE,True,0.03666773573005232,0.0366677357300523,
primary_204_rmse_c,True,0.10884840937594968,0.1088484093759497,
primary_204_coverage_c,True,0.0235,0.0235,
primary_204_coverage_naive,True,0.0265,0.0265,
primary_204_median_interval_width_log,True,0.10185816839890294,0.1018581683989032,
primary_204_directional_signal_rate,True,0.993,0.993,
primary_204_median_cross_ratio,True,1.0009680635720855,1.0009680635720852,
primary_204_max_abs_score_residual_sum,True,9.191296612698351e-10,9.191296612698351e-10,
primary_205_successful,True,2000,2000,
primary_205_failed,True,0,0,
primary_205_median_HR_c,True,0.7647122855385348,0.7647122855385348,
primary_205_median_HR_naive,True,0.7679538570914417,0.7679538570914417,
primary_205_median_HR_o,True,0.9009220813843895,0.9009220813843896,
primary_205_bias_logHR_c,True,-0.10543436498648515,-0.1054343649864851,
primary_205_median_HR_percent_error_c,True,-10.03384876017238,-10.03384876017238,
primary_205_empirical_SE,True,0.026858885952802527,0.0268588859528025,
primary_205_avg_robust_SE,True,0.027156698492921516,0.0271566984929215,
primary_205_avg_model_SE,True,0.03816433024247523,0.0381643302424752,
primary_205_rmse_c,True,0.10880002010501516,0.1088000201050151,
primary_205_coverage_c,True,0.028,0.028,
primary_205_coverage_naive,True,0.0315,0.0315,
primary_205_median_interval_width_log,True,0.1064350052191881,0.1064350052191883,
primary_205_directional_signal_rate,True,0.994,0.994,
primary_205_median_cross_ratio,True,0.8490516941898456,0.8490516941898456,
primary_205_max_abs_score_residual_sum,True,8.799219131105929e-10,8.799219131105929e-10,
primary_206_successful,True,2000,2000,
primary_206_failed,True,0,0,
primary_206_median_HR_c,True,0.8551749619476087,0.8551749619476087,
primary_206_median_HR_naive,True,0.8597028480241306,0.8597028480241306,
primary_206_median_HR_o,True,0.8552301076240609,0.8552301076240609,
primary_206_bias_logHR_c,True,-0.15630508525146397,-0.156305085251464,
primary_206_median_HR_percent_error_c,True,-14.482503805239133,-14.482503805239132,
primary_206_empirical_SE,True,0.026826195524136783,0.0268261955241367,
primary_206_avg_robust_SE,True,0.02690782915328317,0.0269078291532832,
primary_206_avg_model_SE,True,0.03792717231313124,0.0379271723131312,
primary_206_rmse_c,True,0.1585892954123433,0.1585892954123433,
primary_206_coverage_c,True,0.0,0.0,
primary_206_coverage_naive,True,0.0,0.0,
primary_206_median_interval_width_log,True,0.1054889364777086,0.1054889364777088,
primary_206_directional_signal_rate,True,1.0,1.0,
primary_206_median_cross_ratio,True,1.0010774999906795,1.0010774999906793,
primary_206_max_abs_score_residual_sum,True,8.842206966619414e-10,8.842206966619414e-10,
primary_207_successful,True,2000,2000,
primary_207_failed,True,0,0,
primary_207_median_HR_c,True,0.7293318310254391,0.7293318310254391,
primary_207_median_HR_naive,True,0.733080027797832,0.733080027797832,
primary_207_median_HR_o,True,0.8576432321979868,0.8576432321979868,
primary_207_bias_logHR_c,True,-0.1533458738855431,-0.1533458738855431,
primary_207_median_HR_percent_error_c,True,-14.196255173477752,-14.196255173477752,
primary_207_empirical_SE,True,0.027174473953839963,0.0271744739538399,
primary_207_avg_robust_SE,True,0.028134437727465246,0.0281344377274652,
primary_207_avg_model_SE,True,0.03949425389816684,0.0394942538981668,
primary_207_rmse_c,True,0.15573387507659175,0.1557338750765917,
primary_207_coverage_c,True,0.0,0.0,
primary_207_coverage_naive,True,0.0,0.0,
primary_207_median_interval_width_log,True,0.11028844406112595,0.110288444061126,
primary_207_directional_signal_rate,True,1.0,1.0,
primary_207_median_cross_ratio,True,0.850267237834133,0.850267237834133,
primary_207_max_abs_score_residual_sum,True,8.106155746645526e-10,8.106155746645526e-10,
primary_208_successful,True,2000,2000,
primary_208_failed,True,0,0,
primary_208_median_HR_c,True,1.000397738011868,1.0003977380118685,
primary_208_median_HR_naive,True,1.000355078784062,1.000355078784062,
primary_208_median_HR_o,True,0.99952362205412,0.99952362205412,
primary_208_bias_logHR_c,True,0.00016418924887697596,0.0001641892488769,
primary_208_median_HR_percent_error_c,True,0.03977380118680429,0.0397738011868264,
primary_208_empirical_SE,True,0.02319100725732545,0.0231910072573254,
primary_208_avg_robust_SE,True,0.02392875151725186,0.0239287515172519,
primary_208_avg_model_SE,True,0.03384275347156006,0.0338427534715601,
primary_208_rmse_c,True,0.023185790137710723,0.0231857901377107,
primary_208_coverage_c,True,0.9605,0.9605,
primary_208_coverage_naive,True,0.962,0.962,
primary_208_median_interval_width_log,True,0.09380798490015252,0.0938079849001528,
primary_208_directional_signal_rate,True,0.024,0.024,
primary_208_median_cross_ratio,True,1.0001058492901704,1.0001058492901704,
primary_208_max_abs_score_residual_sum,True,1.0113412329815221e-09,1.0113412329815221e-09,
primary_209_successful,True,2000,2000,
primary_209_failed,True,0,0,
primary_209_median_HR_c,True,0.8811751008344404,0.8811751008344404,
primary_209_median_HR_naive,True,0.87930150956137,0.87930150956137,
primary_209_median_HR_o,True,0.9993390939995036,0.9993390939995036,
primary_209_bias_logHR_c,True,0.035068996504825097,0.035068996504825,
primary_209_median_HR_percent_error_c,True,3.6676589216988726,3.6676589216988726,
primary_209_empirical_SE,True,0.024331928951920507,0.0243319289519205,
primary_209_avg_robust_SE,True,0.024837581313069984,0.02483758131307,
primary_209_avg_model_SE,True,0.03503155741451187,0.0350315574145119,
primary_209_rmse_c,True,0.042679986656435145,0.0426799866564351,
primary_209_coverage_c,True,0.713,0.713,
primary_209_coverage_naive,True,0.7355,0.7355,
primary_209_median_interval_width_log,True,0.09736136707937079,0.0973613670793708,
primary_209_directional_signal_rate,True,0.028,0.028,
primary_209_median_cross_ratio,True,0.8814798157973418,0.8814798157973418,
primary_209_max_abs_score_residual_sum,True,9.905853914915495e-10,9.905853914915495e-10,
primary_210_successful,True,2000,2000,
primary_210_failed,True,0,0,
primary_210_median_HR_c,True,0.9206960211384358,0.9206960211384358,
primary_210_median_HR_naive,True,0.9224083454885013,0.9224083454885011,
primary_210_median_HR_o,True,0.919788658505178,0.919788658505178,
primary_210_bias_logHR_c,True,-0.08283886560160837,-0.0828388656016084,
primary_210_median_HR_percent_error_c,True,-7.930397886156415,-7.930397886156415,
primary_210_empirical_SE,True,0.025507760009514067,0.025507760009514,
primary_210_avg_robust_SE,True,0.02569968573267042,0.0256996857326704,
primary_210_avg_model_SE,True,0.036292513100780244,0.0362925131007802,
primary_210_rmse_c,True,0.08667524532387517,0.0866752453238752,
primary_210_coverage_c,True,0.1085,0.1085,
primary_210_coverage_naive,True,0.1125,0.1125,
primary_210_median_interval_width_log,True,0.10072671802112679,0.1007267180211268,
primary_210_directional_signal_rate,True,0.956,0.956,
primary_210_median_cross_ratio,True,1.0000828981713688,1.0000828981713688,
primary_210_max_abs_score_residual_sum,True,9.309282233971316e-10,9.309282233971316e-10,
primary_211_successful,True,2000,2000,
primary_211_failed,True,0,0,
primary_211_median_HR_c,True,0.8123052094646133,0.8123052094646133,
primary_211_median_HR_naive,True,0.812675781949123,0.812675781949123,
primary_211_median_HR_o,True,0.9205994309273818,0.9205994309273816,
primary_211_bias_logHR_c,True,-0.04548763614985576,-0.0454876361498558,
primary_211_median_HR_percent_error_c,True,-4.434681239457261,-4.434681239457261,
primary_211_empirical_SE,True,0.026646195602705605,0.0266461956027056,
primary_211_avg_robust_SE,True,0.026704621817707917,0.0267046218177079,
primary_211_avg_model_SE,True,0.037608749278923624,0.0376087492789236,
primary_211_rmse_c,True,0.05271422742229334,0.0527142274222933,
primary_211_coverage_c,True,0.6015,0.6015,
primary_211_coverage_naive,True,0.6045,0.6045,
primary_211_median_interval_width_log,True,0.10465003301384282,0.1046500330138429,
primary_211_directional_signal_rate,True,0.9475,0.9475,
primary_211_median_cross_ratio,True,0.881080844383108,0.881080844383108,
primary_211_max_abs_score_residual_sum,True,9.225864516793079e-10,9.225864516793079e-10,
primary_212_successful,True,2000,2000,
primary_212_failed,True,0,0,
primary_212_median_HR_c,True,0.8847087707171493,0.8847087707171493,
primary_212_median_HR_naive,True,0.8870641244574577,0.8870641244574577,
primary_212_median_HR_o,True,0.8848259440770393,0.8848259440770393,
primary_212_bias_logHR_c,True,-0.12272663083140292,-0.1227266308314029,
primary_212_median_HR_percent_error_c,True,-11.529122928285073,-11.529122928285071,
primary_212_empirical_SE,True,0.025825381413286438,0.0258253814132864,
primary_212_avg_robust_SE,True,0.02657594628490752,0.0265759462849075,
primary_212_avg_model_SE,True,0.03750098039507792,0.0375009803950779,
primary_212_rmse_c,True,0.12541308849241617,0.1254130884924162,
primary_212_coverage_c,True,0.0045,0.0045,
primary_212_coverage_naive,True,0.005,0.005,
primary_212_median_interval_width_log,True,0.10418273750696982,0.10418273750697,
primary_212_directional_signal_rate,True,0.9995,0.9995,
primary_212_median_cross_ratio,True,1.0005519493421202,1.0005519493421202,
primary_212_max_abs_score_residual_sum,True,9.121450261773133e-10,9.121450261773133e-10,
primary_213_successful,True,2000,2000,
primary_213_failed,True,0,0,
primary_213_median_HR_c,True,0.7809601928626786,0.7809601928626786,
primary_213_median_HR_naive,True,0.7820596773180323,0.7820596773180323,
primary_213_median_HR_o,True,0.8871040508502144,0.8871040508502144,
primary_213_bias_logHR_c,True,-0.08399155310864256,-0.0839915531086426,
primary_213_median_HR_percent_error_c,True,-8.122330251449576,-8.122330251449576,
primary_213_empirical_SE,True,0.026969119096592886,0.0269691190965928,
primary_213_avg_robust_SE,True,0.027619162860573768,0.0276191628605738,
primary_213_avg_model_SE,True,0.03886572856773586,0.0388657285677359,
primary_213_rmse_c,True,0.0882130983003982,0.0882130983003982,
primary_213_coverage_c,True,0.1435,0.1435,
primary_213_coverage_naive,True,0.147,0.147,
primary_213_median_interval_width_log,True,0.10824276662442589,0.1082427666244259,
primary_213_directional_signal_rate,True,0.9975,0.9975,
primary_213_median_cross_ratio,True,0.8806362213334198,0.8806362213334198,
primary_213_max_abs_score_residual_sum,True,8.84512019183603e-10,8.84512019183603e-10,
primary_214_successful,True,2000,2000,
primary_214_failed,True,0,0,
primary_214_median_HR_c,True,0.9990909868675906,0.9990909868675906,
primary_214_median_HR_naive,True,0.9989086230595775,0.9989086230595774,
primary_214_median_HR_o,True,1.0007607902179951,1.0007607902179951,
primary_214_bias_logHR_c,True,-0.0006630746219513233,-0.0006630746219513,
primary_214_median_HR_percent_error_c,True,-0.09090131324094308,-0.090901313240943,
primary_214_empirical_SE,True,0.024406316015617796,0.0244063160156178,
primary_214_avg_robust_SE,True,0.02406060591563255,0.0240606059156326,
primary_214_avg_model_SE,True,0.03402783624220162,0.0340278362422016,
primary_214_rmse_c,True,0.024409221521338006,0.024409221521338,
primary_214_coverage_c,True,0.9425,0.9425,
primary_214_coverage_naive,True,0.941,0.941,
primary_214_median_interval_width_log,True,0.09431459242247885,0.0943145924224791,
primary_214_directional_signal_rate,True,0.026,0.026,
primary_214_median_cross_ratio,True,0.9980271019005302,0.9980271019005302,
primary_214_max_abs_score_residual_sum,True,9.44945455216839e-10,9.44945455216839e-10,
primary_215_successful,True,2000,2000,
primary_215_failed,True,0,0,
primary_215_median_HR_c,True,0.907868535169327,0.9078685351693272,
primary_215_median_HR_naive,True,0.9059329073665392,0.9059329073665392,
primary_215_median_HR_o,True,1.0002621632061826,1.0002621632061823,
primary_215_bias_logHR_c,True,0.06537085732335372,0.0653708573233536,
primary_215_median_HR_percent_error_c,True,6.808062961097295,6.808062961097307,
primary_215_empirical_SE,True,0.02439779356923395,0.0243977935692339,
primary_215_avg_robust_SE,True,0.02501481106498924,0.0250148110649892,
primary_215_avg_model_SE,True,0.03524803952890558,0.0352480395289056,
primary_215_rmse_c,True,0.06977323048327129,0.0697732304832712,
primary_215_coverage_c,True,0.2545,0.2545,
primary_215_coverage_naive,True,0.269,0.269,
primary_215_median_interval_width_log,True,0.09806735978127462,0.0980673597812749,
primary_215_directional_signal_rate,True,0.031,0.031,
primary_215_median_cross_ratio,True,0.9080307279398709,0.9080307279398708,
primary_215_max_abs_score_residual_sum,True,9.21964726785518e-10,9.21964726785518e-10,
primary_216_successful,True,2000,2000,
primary_216_failed,True,0,0,
primary_216_median_HR_c,True,0.9388052138415002,0.9388052138415002,
primary_216_median_HR_naive,True,0.939632270321014,0.9396322703210142,
primary_216_median_HR_o,True,0.9392252420539866,0.9392252420539866,
primary_216_bias_logHR_c,True,-0.06368187404842329,-0.0636818740484233,
primary_216_median_HR_percent_error_c,True,-6.1194786158499825,-6.119478615849983,
primary_216_empirical_SE,True,0.02571352747203145,0.0257135274720314,
primary_216_avg_robust_SE,True,0.025868955620040688,0.0258689556200407,
primary_216_avg_model_SE,True,0.03651084614065257,0.0365108461406526,
primary_216_rmse_c,True,0.06867485700477749,0.0686748570047775,
primary_216_coverage_c,True,0.3145,0.3145,
primary_216_coverage_naive,True,0.319,0.319,
primary_216_median_interval_width_log,True,0.10141058764353922,0.1014105876435393,
primary_216_directional_signal_rate,True,0.7645,0.7645,
primary_216_median_cross_ratio,True,0.9990955714870435,0.9990955714870436,
primary_216_max_abs_score_residual_sum,True,8.597176304192543e-10,8.597176304192543e-10,
primary_217_successful,True,2000,2000,
primary_217_failed,True,0,0,
primary_217_median_HR_c,True,0.8527832364240008,0.8527832364240008,
primary_217_median_HR_naive,True,0.8510882595097456,0.8510882595097456,
primary_217_median_HR_o,True,0.9393365064324252,0.9393365064324252,
primary_217_bias_logHR_c,True,0.0029125438599009864,0.0029125438599009,
primary_217_median_HR_percent_error_c,True,0.3274395792942119,0.3274395792942119,
primary_217_empirical_SE,True,0.026278816429034565,0.0262788164290345,
primary_217_avg_robust_SE,True,0.02691129588774052,0.0269112958877405,
primary_217_avg_model_SE,True,0.03783934650164622,0.0378393465016462,
primary_217_rmse_c,True,0.026433195352629776,0.0264331953526297,
primary_217_coverage_c,True,0.95,0.95,
primary_217_coverage_naive,True,0.9515,0.9515,
primary_217_median_interval_width_log,True,0.1054675945340351,0.1054675945340352,
primary_217_directional_signal_rate,True,0.7685,0.7685,
primary_217_median_cross_ratio,True,0.9071051640241281,0.907105164024128,
primary_217_max_abs_score_residual_sum,True,8.019789277113887e-10,8.019789277113887e-10,
primary_218_successful,True,2000,2000,
primary_218_failed,True,0,0,
primary_218_median_HR_c,True,0.9111513383297989,0.9111513383297988,
primary_218_median_HR_naive,True,0.9120735139791041,0.912073513979104,
primary_218_median_HR_o,True,0.9121630886456186,0.9121630886456186,
primary_218_bias_logHR_c,True,-0.09351975238040687,-0.0935197523804069,
primary_218_median_HR_percent_error_c,True,-8.88486616702011,-8.88486616702011,
primary_218_empirical_SE,True,0.027061914561181497,0.0270619145611814,
primary_218_avg_robust_SE,True,0.02675804438892444,0.0267580443889244,
primary_218_avg_model_SE,True,0.037724714778602196,0.0377247147786022,
primary_218_rmse_c,True,0.09735463590091355,0.0973546359009135,
primary_218_coverage_c,True,0.063,0.063,
primary_218_coverage_naive,True,0.068,0.068,
primary_218_median_interval_width_log,True,0.10489514642939374,0.104895146429394,
primary_218_directional_signal_rate,True,0.9795,0.9795,
primary_218_median_cross_ratio,True,0.9992077788264893,0.9992077788264891,
primary_218_max_abs_score_residual_sum,True,8.126974648803297e-10,8.126974648803297e-10,
primary_219_successful,True,2000,2000,
primary_219_failed,True,0,0,
primary_219_median_HR_c,True,0.8306026827912028,0.8306026827912028,
primary_219_median_HR_naive,True,0.8290825807074605,0.8290825807074605,
primary_219_median_HR_o,True,0.9125072166748496,0.9125072166748496,
primary_219_bias_logHR_c,True,-0.024027358149916685,-0.0240273581499167,
primary_219_median_HR_percent_error_c,True,-2.282037318682027,-2.282037318682027,
primary_219_empirical_SE,True,0.028570529412526326,0.0285705294125263,
primary_219_avg_robust_SE,True,0.027817789331858044,0.027817789331858,
primary_219_avg_model_SE,True,0.03907581083425012,0.0390758108342501,
primary_219_rmse_c,True,0.037325339288490654,0.0373253392884906,
primary_219_coverage_c,True,0.8515,0.8515,
primary_219_coverage_naive,True,0.842,0.842,
primary_219_median_interval_width_log,True,0.10903077724770971,0.1090307772477099,
primary_219_directional_signal_rate,True,0.9695,0.9695,
primary_219_median_cross_ratio,True,0.9081844562592707,0.9081844562592708,
primary_219_max_abs_score_residual_sum,True,7.725100559241581e-10,7.725100559241581e-10,
primary_total_successful,True,252000,252000,
primary_total_failed,True,0,0,
primary_score_residual_max_below_1e-8,True,3.3791422993090237e-09,<1e-8,
h2_scenario_rows,True,7,7,
h2_901_successful,True,2000,2000,
h2_901_failed,True,0,0,
h2_901_median_hr_o,True,0.9185079726974876,0.9185079726974876,
h2_901_two_sided_detection,True,1.0,1.0,
h2_901_protective_direction_signal,True,1.0,1.0,
h2_901_harmful_direction_signal,True,0.0,0.0,
h2_902_successful,True,2000,2000,
h2_902_failed,True,0,0,
h2_902_median_hr_o,True,1.1763652887150116,1.1763652887150116,
h2_902_two_sided_detection,True,1.0,1.0,
h2_902_protective_direction_signal,True,0.0,0.0,
h2_902_harmful_direction_signal,True,1.0,1.0,
h2_903_successful,True,2000,2000,
h2_903_failed,True,0,0,
h2_903_median_hr_o,True,1.246232113807899,1.246232113807899,
h2_903_two_sided_detection,True,1.0,1.0,
h2_903_protective_direction_signal,True,0.0,0.0,
h2_903_harmful_direction_signal,True,1.0,1.0,
h2_904_successful,True,2000,2000,
h2_904_failed,True,0,0,
h2_904_median_hr_o,True,0.7418957317565973,0.7418957317565973,
h2_904_two_sided_detection,True,1.0,1.0,
h2_904_protective_direction_signal,True,1.0,1.0,
h2_904_harmful_direction_signal,True,0.0,0.0,
h2_905_successful,True,2000,2000,
h2_905_failed,True,0,0,
h2_905_median_hr_o,True,0.6801535555124418,0.6801535555124418,
h2_905_two_sided_detection,True,1.0,1.0,
h2_905_protective_direction_signal,True,1.0,1.0,
h2_905_harmful_direction_signal,True,0.0,0.0,
h2_906_successful,True,2000,2000,
h2_906_failed,True,0,0,
h2_906_median_hr_o,True,0.9802448407274,0.9802448407274,
h2_906_two_sided_detection,True,0.0965,0.0965,
h2_906_protective_direction_signal,True,0.093,0.093,
h2_906_harmful_direction_signal,True,0.0035,0.0035,
h2_907_successful,True,2000,2000,
h2_907_failed,True,0,0,
h2_907_median_hr_o,True,0.9998668463053191,0.9998668463053192,
h2_907_two_sided_detection,True,0.0495,0.0495,
h2_907_protective_direction_signal,True,0.023,0.023,
h2_907_harmful_direction_signal,True,0.0265,0.0265,
qba_summary_rows,True,36,36,
qba_per_replicate_rows,True,180000,180000,
qba_301_global_mechanism_prior_bias_loghr,True,0.05950523593748569,0.0595052359374856,
qba_301_global_mechanism_prior_rmse_loghr,True,0.07190435499179998,0.0719043549917999,
qba_301_global_mechanism_prior_coverage,True,0.819,0.819,
qba_301_global_mechanism_prior_width_ratio,True,1.204357843662357,1.204357843662358,
qba_301_global_mechanism_prior_n_eval,True,5000,5000,
qba_301_oracle_cell_specific_bias_loghr,True,-0.0001945445041864206,-0.0001945445041864,
qba_301_oracle_cell_specific_rmse_loghr,True,0.04036583964660046,0.0403658396466004,
qba_301_oracle_cell_specific_coverage,True,0.953,0.953,
qba_301_oracle_cell_specific_width_ratio,True,1.0023108050264995,1.0023108050265006,
qba_301_oracle_cell_specific_n_eval,True,5000,5000,
qba_301_oracle_mean_x1.25_bias_loghr,True,-0.0001948368088353027,-0.0001948368088353,
qba_301_oracle_mean_x1.25_rmse_loghr,True,0.04036584105643076,0.0403658410564307,
qba_301_oracle_mean_x1.25_coverage,True,0.953,0.953,
qba_301_oracle_mean_x1.25_width_ratio,True,1.0023108050264995,1.0023108050265006,
qba_301_oracle_mean_x1.25_n_eval,True,5000,5000,
qba_301_oracle_mean_x1.50_bias_loghr,True,-0.0001951291134841264,-0.0001951291134841,
qba_301_oracle_mean_x1.50_rmse_loghr,True,0.04036584246837766,0.0403658424683776,
qba_301_oracle_mean_x1.50_coverage,True,0.953,0.953,
qba_301_oracle_mean_x1.50_width_ratio,True,1.0023108050264995,1.0023108050265006,
qba_301_oracle_mean_x1.50_n_eval,True,5000,5000,
qba_302_global_mechanism_prior_bias_loghr,True,-0.04871391241613311,-0.0487139124161331,
qba_302_global_mechanism_prior_rmse_loghr,True,0.06369394366509748,0.0636939436650975,
qba_302_global_mechanism_prior_coverage,True,0.8784,0.8784,
qba_302_global_mechanism_prior_width_ratio,True,1.1993382864938023,1.1993382864938034,
qba_302_global_mechanism_prior_n_eval,True,5000,5000,
qba_302_oracle_cell_specific_bias_loghr,True,-0.0002833432621732332,-0.0002833432621732,
qba_302_oracle_cell_specific_rmse_loghr,True,0.04103600224351955,0.0410360022435195,
qba_302_oracle_cell_specific_coverage,True,0.9548,0.9548,
qba_302_oracle_cell_specific_width_ratio,True,1.0040563589636073,1.0040563589636085,
qba_302_oracle_cell_specific_n_eval,True,5000,5000,
qba_302_oracle_mean_x1.25_bias_loghr,True,0.026748951832085872,0.0267489518320858,
qba_302_oracle_mean_x1.25_rmse_loghr,True,0.04898346272816135,0.0489834627281613,
qba_302_oracle_mean_x1.25_coverage,True,0.902,0.902,
qba_302_oracle_mean_x1.25_width_ratio,True,1.0040563589636073,1.0040563589636085,
qba_302_oracle_mean_x1.25_n_eval,True,5000,5000,
qba_302_oracle_mean_x1.50_bias_loghr,True,0.053781246926345,0.0537812469263449,
qba_302_oracle_mean_x1.50_rmse_loghr,True,0.06764832383495113,0.067648323834951,
qba_302_oracle_mean_x1.50_coverage,True,0.7484,0.7484,
qba_302_oracle_mean_x1.50_width_ratio,True,1.0040563589636073,1.0040563589636085,
qba_302_oracle_mean_x1.50_n_eval,True,5000,5000,
qba_303_global_mechanism_prior_bias_loghr,True,-0.0960461797487113,-0.0960461797487113,
qba_303_global_mechanism_prior_rmse_loghr,True,0.10471608960578964,0.1047160896057896,
qba_303_global_mechanism_prior_coverage,True,0.5116,0.5116,
qba_303_global_mechanism_prior_width_ratio,True,1.195237205164839,1.19523720516484,
qba_303_global_mechanism_prior_n_eval,True,5000,5000,
qba_303_oracle_cell_specific_bias_loghr,True,0.0005961079369522098,0.0005961079369521,
qba_303_oracle_cell_specific_rmse_loghr,True,0.041724646465590376,0.0417246464655903,
qba_303_oracle_cell_specific_coverage,True,0.9474,0.9474,
qba_303_oracle_cell_specific_width_ratio,True,1.0022562567457138,1.002256256745715,
qba_303_oracle_cell_specific_n_eval,True,5000,5000,
qba_303_oracle_mean_x1.25_bias_loghr,True,0.03968133266413723,0.0396813326641372,
qba_303_oracle_mean_x1.25_rmse_loghr,True,0.057577764284556326,0.0575777642845563,
qba_303_oracle_mean_x1.25_coverage,True,0.8422,0.8422,
qba_303_oracle_mean_x1.25_width_ratio,True,1.0022562567457138,1.002256256745715,
qba_303_oracle_mean_x1.25_n_eval,True,5000,5000,
qba_303_oracle_mean_x1.50_bias_loghr,True,0.0787665573913223,0.0787665573913222,
qba_303_oracle_mean_x1.50_rmse_loghr,True,0.08913339072023724,0.0891333907202372,
qba_303_oracle_mean_x1.50_coverage,True,0.5388,0.5388,
qba_303_oracle_mean_x1.50_width_ratio,True,1.0022562567457138,1.002256256745715,
qba_303_oracle_mean_x1.50_n_eval,True,5000,5000,
qba_304_global_mechanism_prior_bias_loghr,True,0.09469382331907229,0.0946938233190722,
qba_304_global_mechanism_prior_rmse_loghr,True,0.10273734070935651,0.1027373407093565,
qba_304_global_mechanism_prior_coverage,True,0.508,0.508,
qba_304_global_mechanism_prior_width_ratio,True,1.2087872087855231,1.2087872087855245,
qba_304_global_mechanism_prior_n_eval,True,5000,5000,
qba_304_oracle_cell_specific_bias_loghr,True,0.0002929697948841941,0.0002929697948841,
qba_304_oracle_cell_specific_rmse_loghr,True,0.03985130904433929,0.0398513090443392,
qba_304_oracle_cell_specific_coverage,True,0.9562,0.9562,
qba_304_oracle_cell_specific_width_ratio,True,1.0028400550881764,1.0028400550881778,
qba_304_oracle_cell_specific_n_eval,True,5000,5000,
qba_304_oracle_mean_x1.25_bias_loghr,True,-0.00838259078039368,-0.0083825907803937,
