scenario_id,family_strict,anchor_strict,se_strict,sp_strict,uhr_strict,eff_strict,n_strict,eta_c0_strict,eta_o0_strict,planned_reps_strict,master_seed_strict,scenario_seed_strict,median_HR_c_strict,median_HR_naive_strict,median_HR_o_strict,bias_logHR_c_strict,median_HR_percent_error_c_strict,empirical_SE_strict,avg_robust_SE,avg_model_SE_strict,rmse_c_strict,coverage_c_strict,coverage_naive_strict,median_interval_width_log_strict,directional_signal_rate_strict,median_cross_ratio_strict,mcse_bias_strict,mcse_coverage_strict,mcse_signal_strict,successful_strict,failed_strict,failure_rate_strict,convergence_warnings_strict,max_abs_score_residual_sum,computational_time_s,cache_status,family_v2,module,anchor_v2,se_v2,sp_v2,uhr_v2,eff_v2,n_v2,eta_c0_v2,eta_o0_v2,estimand,method,planned_reps_v2,master_seed_v2,scenario_seed_v2,median_HR_c_v2,median_HR_naive_v2,median_HR_o_v2,bias_logHR_c_v2,median_HR_percent_error_c_v2,empirical_SE_v2,avg_model_SE_v2,rmse_c_v2,coverage_c_v2,coverage_naive_v2,median_interval_width_log_v2,directional_signal_rate_v2,median_cross_ratio_v2,mcse_bias_v2,mcse_coverage_v2,mcse_signal_v2,successful_v2,failed_v2,failure_rate_v2,convergence_warnings_v2,delta_median_HR_c,delta_bias_logHR_c,delta_coverage_c,delta_directional_signal_rate,delta_avg_model_SE
113,low_crc,low_crc,0.9,0.9,0.33,0.85,50000,4.2074,3.1726,2000,20260817,2811051671,0.7844444960564084,0.7851124047813658,0.8900520049828355,-0.08072702990956304,-7.71241222865783,0.05437438596656147,0.05460246654678124,0.07680095762701487,0.09732393806425768,0.7,0.694,0.2138940748326379,0.9595,0.8813748552709986,0.0012158482325604204,0.010246950765959599,0.004407933189148855,2000,0,0.0,0,2.4639934537162844e-10,139.98943614959717,newly computed,low_crc,primary,low_crc,0.9,0.9,0.33,0.85,50000,4.2074,3.1726,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,2811051671,0.7844444960564074,0.7851124047813658,0.8900520049828302,-0.0807270299095631,-7.712412228657947,0.0543743859665612,0.0546038259368377,0.0973239380642576,0.7005,0.694,0.2139031389427569,0.9595,0.8813748552710072,0.0012158482325604,0.0102420640009716,0.0044079331891488,2000,0,0.0,0,9.992007221626409e-16,5.551115123125783e-17,-0.000500000000000056,0.0,0.022197131690177174
114,low_crc,low_crc,0.75,0.85,1.0,1.0,50000,4.2074,3.1726,2000,20260817,2910272290,1.0007894525838568,1.0009468375796016,1.001993240076776,0.0005485447415022419,0.07894525838567645,0.04654623343976591,0.04698754548751326,0.06645167164565555,0.04653782840699486,0.9525,0.953,0.18419649402687896,0.025,0.9997229141790602,0.0010408054206789044,0.00475624589355933,0.0034910600109422352,2000,0,0.0,0,2.8184121703134224e-10,138.70097732543945,newly computed,low_crc,primary,low_crc,0.75,0.85,1.0,1.0,50000,4.2074,3.1726,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,2910272290,1.0007894525838557,1.000946837579926,1.0019932400767844,0.0005485447415023,0.0789452583855654,0.0465462334397658,0.0469888959089726,0.0465378284069947,0.9525,0.953,0.1842069150640107,0.025,0.99972291417906,0.0010408054206789,0.0047562458935593,0.0034910600109422,2000,0,0.0,0,1.1102230246251565e-15,-5.811323644522304e-17,0.0,0.0,0.019462775736682945
115,low_crc,low_crc,0.75,0.85,1.0,0.85,50000,4.2074,3.1726,2000,20260817,1899656472,0.9088954898965858,0.907277968278362,1.0000366789880175,0.06696685213226923,6.928881164304208,0.04823109514593658,0.04901654712239048,0.06904653802721553,0.08252051080920496,0.7345,0.747,0.1920977327761194,0.0305,0.9089497821596764,0.0010784800737557432,0.009874455681200862,0.0038451105315712316,2000,0,0.0,0,2.623732342499352e-10,138.8444595336914,newly computed,low_crc,primary,low_crc,0.75,0.85,1.0,0.85,50000,4.2074,3.1726,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,1899656472,0.9088954898965892,0.9072779682783956,1.0000366789880175,0.0669668521322691,6.9288811643046015,0.0482310951459367,0.0490179583393032,0.082520510809205,0.7345,0.747,0.1921104030373103,0.0305,0.908949782159676,0.0010784800737557,0.0098744556812008,0.0038451105315712,2000,0,0.0,0,-3.4416913763379853e-15,1.249000902703301e-16,0.0,0.0,0.02002857968791233
116,low_crc,low_crc,0.75,0.85,0.5,1.0,50000,4.2074,3.1726,2000,20260817,1284729337,0.9417452328692062,0.9424867426843926,0.9417497847641149,-0.060044135054760375,-5.8254767130793805,0.05093849185224801,0.05095580702818138,0.07190430412427401,0.07873201852918385,0.778,0.7785,0.19965331476881099,0.5055,1.0014227143291252,0.0011390193045294572,0.009292900515985306,0.011179663456473097,2000,0,0.0,0,2.4093438355521357e-10,143.99661540985107,newly computed,low_crc,primary,low_crc,0.75,0.85,0.5,1.0,50000,4.2074,3.1726,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,1284729337,0.941745232869206,0.942486742684598,0.9417497847641148,-0.0600441350547602,-5.825476713079403,0.0509384918522481,0.0509569110898601,0.0787320185291838,0.778,0.779,0.199655970345354,0.5055,1.001422714329126,0.0011390193045294,0.0092929005159853,0.011179663456473,2000,0,0.0,0,2.220446049250313e-16,-1.734723475976807e-16,0.0,0.0,0.02094739303441391
117,low_crc,low_crc,0.75,0.85,0.5,0.85,50000,4.2074,3.1726,2000,20260817,4038332883,0.857125413521639,0.8556698153726108,0.9411226615983628,0.007819469377353566,0.8382839437222328,0.05419586740381492,0.053131729343977765,0.0746786882181372,0.05474365304739384,0.9425,0.942,0.20828187454152947,0.5185,0.9104667706898049,0.001211856436144952,0.005205465877325487,0.01117268432383194,2000,0,0.0,0,2.2824231393769878e-10,142.06789684295654,newly computed,low_crc,primary,low_crc,0.75,0.85,0.5,0.85,50000,4.2074,3.1726,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,4038332883,0.8571254135216453,0.8556698153726108,0.9411226615983626,0.0078194693773534,0.8382839437229773,0.054195867403815,0.0531324914625813,0.0547436530473939,0.9425,0.942,0.208278504160593,0.5185,0.9104667706898244,0.0012118564361449,0.0052054658773254,0.0111726843238319,2000,0,0.0,0,-6.328271240363392e-15,1.6653345369377348e-16,0.0,0.0,0.0215461967555559
118,low_crc,low_crc,0.75,0.85,0.33,1.0,50000,4.2074,3.1726,2000,20260817,3840724176,0.9175404499959572,0.9188650533424663,0.9154394546691107,-0.08727600798086899,-8.245955000404281,0.05188603169924562,0.05270206744102572,0.07429244733312808,0.10152790638257583,0.6335,0.633,0.20645428009599798,0.8085,1.0008697903404489,0.0011602069396222212,0.010774454742584426,0.00879851549978745,2000,0,0.0,0,2.289954892376045e-10,139.27171730995178,newly computed,low_crc,primary,low_crc,0.75,0.85,0.33,1.0,50000,4.2074,3.1726,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3840724176,0.9175404499959572,0.918865053342778,0.9154394546691108,-0.0872760079808689,-8.245955000404281,0.0518860316992457,0.0527028988868523,0.1015279063825758,0.6335,0.6335,0.206453864013415,0.8085,1.0008697903404429,0.0011602069396222,0.0107744547425844,0.0087985154997874,2000,0,0.0,0,0.0,-8.326672684688674e-17,0.0,0.0,0.02158954844627578
119,low_crc,low_crc,0.75,0.85,0.33,0.85,50000,4.2074,3.1726,2000,20260817,568380708,0.8301788324454809,0.8289818706280297,0.9167669116557395,-0.02245317470951674,-2.331902065237544,0.05556613241451083,0.05497907286569162,0.07718467775749477,0.05991824704134193,0.93,0.9295,0.21544248270729294,0.7895,0.9072072006475581,0.0012424964932560073,0.005705260730238364,0.009115639034099584,2000,0,0.0,0,2.1969626118334418e-10,134.24258661270142,newly computed,low_crc,primary,low_crc,0.75,0.85,0.33,0.85,50000,4.2074,3.1726,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,568380708,0.8301788324454771,0.8289818706280297,0.9167669116557392,-0.0224531747095164,-2.3319020652379883,0.0555661324145108,0.0549801537841466,0.0599182470413418,0.93,0.9295,0.2154429519028285,0.7895,0.9072072006475576,0.001242496493256,0.0057052607302383,0.0091156390340995,2000,0,0.0,0,3.774758283725532e-15,-3.400058012914542e-16,0.0,0.0,0.02220452397334817
202,low_bladder,low_bladder,1.0,1.0,1.0,1.0,50000,2.6917,2.4908,2000,20260817,3720922161,1.0005481610989815,1.0004117904378353,1.0005256699426242,0.0004069428185638585,0.05481610989814811,0.024011662165723095,0.024149420917423142,0.03415475489914739,0.024009107489834314,0.957,0.954,0.09467069855537771,0.024,0.9989935450922895,0.0005369170885531666,0.004536022486716751,0.00342227994179319,2000,0,0.0,0,9.988365690105638e-10,130.88485765457153,newly computed,low_bladder,primary,low_bladder,1.0,1.0,1.0,1.0,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3720922161,1.000548161098971,1.0004117904380152,1.0005256699426262,0.0004069428185637,0.0548161098971045,0.024011662165723,0.0241499896596159,0.0240091074898342,0.957,0.954,0.094677206253227,0.024,0.9989935450922895,0.0005369170885531,0.0045360224867167,0.0034222799417931,2000,0,0.0,0,1.0436096431476471e-14,1.5851035761738075e-16,0.0,0.0,0.01000476523953149
203,low_bladder,low_bladder,1.0,1.0,1.0,0.85,50000,2.6917,2.4908,2000,20260817,3349977807,0.8487539065039913,0.8487053853996704,1.000336745158696,-0.0012186856942218917,-0.14659923482455087,0.0252014550240645,0.02517705618165938,0.03546070961545496,0.025224610472385535,0.948,0.9465,0.09868235858911546,0.0195,0.8481649020743589,0.0005635216656571182,0.0049646752159632785,0.0030919047527373806,2000,0,0.0,0,9.903970976665732e-10,138.76753520965576,newly computed,low_bladder,primary,low_bladder,1.0,1.0,1.0,0.85,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3349977807,0.8487539065039849,0.8487053853996704,1.0003367451586984,-0.0012186856942218,-0.1465992348253084,0.0252014550240643,0.0251777941619048,0.0252246104723854,0.948,0.9465,0.0986864810346794,0.0195,0.8481649020743571,0.0005635216656571,0.0049646752159632,0.0030919047527373,2000,0,0.0,0,6.439293542825908e-15,-9.172350379227368e-17,0.0,0.0,0.01028291545355016
204,low_bladder,low_bladder,1.0,1.0,0.5,1.0,50000,2.6917,2.4908,2000,20260817,3714012747,0.8999406853575028,0.9031069514305652,0.8985832711182862,-0.10553972160039429,-10.005931464249718,0.02664016211107316,0.025985015074226812,0.03666773573005236,0.10884840937594972,0.0235,0.0265,0.10185816839890323,0.993,1.0009680635720852,0.0005956921341197388,0.0033873108803297047,0.0018642692938521525,2000,0,0.0,0,9.191296612698352e-10,146.99811935424805,newly computed,low_bladder,primary,low_bladder,1.0,1.0,0.5,1.0,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3714012747,0.8999406853575028,0.90310695143049,0.8985832711182896,-0.1055397216003942,-10.005931464249718,0.0266401621110731,0.0259841061937925,0.1088484093759496,0.0235,0.026,0.1018463782937345,0.993,1.0009680635720888,0.0005956921341197,0.0033873108803297,0.0018642692938521,2000,0,0.0,0,0.0,-9.71445146547012e-17,0.0,0.0,0.01068362953625986
205,low_bladder,low_bladder,1.0,1.0,0.5,0.85,50000,2.6917,2.4908,2000,20260817,4176465823,0.7647122855385348,0.7679538570914417,0.9009220813843895,-0.10543436498648517,-10.03384876017238,0.02685888595280252,0.027156698492921565,0.03816433024247527,0.10880002010501519,0.028,0.0315,0.10643500521918832,0.994,0.8490516941898456,0.0006005829479038064,0.0036889022757454555,0.0017268468374467964,2000,0,0.0,0,8.799219131105929e-10,144.10661101341248,newly computed,low_bladder,primary,low_bladder,1.0,1.0,0.5,0.85,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,4176465823,0.7647122855385289,0.7679538570914417,0.9009220813843896,-0.105434364986485,-10.03384876017307,0.0268588859528027,0.0271558381626847,0.108800020105015,0.028,0.0315,0.1064500605050625,0.994,0.8490516941898506,0.0006005829479038,0.0036889022757454,0.0017268468374467,2000,0,0.0,0,5.88418203051333e-15,-1.8041124150158794e-16,0.0,0.0,0.011008492079790572
206,low_bladder,low_bladder,1.0,1.0,0.33,1.0,50000,2.6917,2.4908,2000,20260817,2485604009,0.8551749619476087,0.8597028480241306,0.8552301076240609,-0.15630508525146403,-14.482503805239133,0.02682619552413678,0.026907829153283217,0.03792717231313128,0.15858929541234335,0.0,0.0,0.1054889364777088,1.0,1.0010774999906793,0.0005998519676967043,0.0,0.0,2000,0,0.0,0,8.842206966619415e-10,135.1405065059662,newly computed,low_bladder,primary,low_bladder,1.0,1.0,0.33,1.0,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,2485604009,0.8551749619476072,0.8597028480241306,0.8552301076240697,-0.1563050852514641,-14.482503805239276,0.0268261955241367,0.0269061790366846,0.1585892954123434,0.0,0.0,0.1054857881113579,1.0,1.0010774999906746,0.0005998519676967,0.0,0.0,2000,0,0.0,0,1.4432899320127035e-15,8.326672684688674e-17,0.0,0.0,0.011020993276446681
207,low_bladder,low_bladder,1.0,1.0,0.33,0.85,50000,2.6917,2.4908,2000,20260817,2162306441,0.7293318310254391,0.733080027797832,0.8576432321979868,-0.15334587388554313,-14.196255173477752,0.027174473953839966,0.028134437727465295,0.03949425389816689,0.15573387507659178,0.0,0.0,0.11028844406112606,1.0,0.850267237834133,0.0006076397101358364,0.0,0.0,2000,0,0.0,0,8.106155746645527e-10,141.28109312057495,newly computed,low_bladder,primary,low_bladder,1.0,1.0,0.33,0.85,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,2162306441,0.729331831025439,0.733080027797832,0.8576432321979868,-0.153345873885543,-14.196255173477764,0.02717447395384,0.0281326651919603,0.1557338750765916,0.0,0.0,0.110280957688465,1.0,0.8502672378341327,0.0006076397101358,0.0,0.0,2000,0,0.0,0,1.1102230246251565e-16,-1.3877787807814457e-16,0.0,0.0,0.011361588706206589
208,low_bladder,low_bladder,0.9,0.9,1.0,1.0,50000,2.6917,2.4908,2000,20260817,3675167189,1.0003977380118683,1.000355078784062,0.9995236220541199,0.000164189248876977,0.039773801186826496,0.023191007257325487,0.02392875151725191,0.0338427534715601,0.023185790137710764,0.9605,0.962,0.0938079849001528,0.024,1.0001058492901704,0.0005185666869407075,0.004355441998236229,0.00342227994179319,2000,0,0.0,0,1.011341232981522e-09,135.2235987186432,newly computed,low_bladder,primary,low_bladder,0.9,0.9,1.0,1.0,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3675167189,1.0003977380118614,1.0003550787836808,0.9995236220541148,0.0001641892488768,0.0397738011861381,0.0231910072573254,0.023929440313355,0.0231857901377107,0.9605,0.9625,0.0938113199270514,0.0235,1.000105849290169,0.0005185666869407,0.0043554419982362,0.0033873108803297,2000,0,0.0,0,6.8833827526759706e-15,1.769960046582586e-16,0.0,0.0005000000000000004,0.009913313158205098
209,low_bladder,low_bladder,0.9,0.9,1.0,0.85,50000,2.6917,2.4908,2000,20260817,3035760677,0.8811751008344404,0.87930150956137,0.9993390939995037,0.03506899650482506,3.6676589216988726,0.024331928951920507,0.02483758131307003,0.03503155741451191,0.04267998665643511,0.713,0.7355,0.09736136707937085,0.028,0.8814798157973418,0.0005440784716018946,0.010115112456122274,0.0036889022757454555,2000,0,0.0,0,9.905853914915497e-10,140.56350326538086,newly computed,low_bladder,primary,low_bladder,0.9,0.9,1.0,0.85,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3035760677,0.8811751008344382,0.8793015095616586,0.999339093999503,0.0350689965048248,3.667658921698612,0.0243319289519206,0.0248388464288773,0.042679986656435,0.713,0.7355,0.0973624081353938,0.028,0.8814798157973448,0.0005440784716018,0.0101151124561222,0.0036889022757454,2000,0,0.0,0,2.220446049250313e-15,2.636779683484747e-16,0.0,0.0,0.01019271098563461
210,low_bladder,low_bladder,0.9,0.9,0.5,1.0,50000,2.6917,2.4908,2000,20260817,3872802752,0.9206960211384358,0.9224083454885011,0.919788658505178,-0.0828388656016084,-7.930397886156415,0.02550776000951406,0.02569968573267047,0.036292513100780285,0.08667524532387522,0.1085,0.1125,0.10072671802112687,0.956,1.0000828981713688,0.0005703708533502412,0.006954414065900879,0.004586065852122058,2000,0,0.0,0,9.309282233971317e-10,142.37148880958557,newly computed,low_bladder,primary,low_bladder,0.9,0.9,0.5,1.0,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3872802752,0.920696021138436,0.922408345488662,0.9197886585051782,-0.0828388656016083,-7.930397886156393,0.0255077600095141,0.0256998772518093,0.0866752453238752,0.1085,0.1125,0.1007349425303766,0.956,1.0000828981713692,0.0005703708533502,0.0069544140659008,0.004586065852122,2000,0,0.0,0,-1.1102230246251565e-16,-9.71445146547012e-17,0.0,0.0,0.010592635848970987
211,low_bladder,low_bladder,0.9,0.9,0.5,0.85,50000,2.6917,2.4908,2000,20260817,236242957,0.8123052094646133,0.812675781949123,0.9205994309273817,-0.0454876361498558,-4.434681239457261,0.026646195602705605,0.026704621817707965,0.037608749278923666,0.052714227422293376,0.6015,0.6045,0.10465003301384296,0.9475,0.881080844383108,0.0005958270470940571,0.010947551096021428,0.004987171041783106,2000,0,0.0,0,9.225864516793081e-10,144.63477897644043,newly computed,low_bladder,primary,low_bladder,0.9,0.9,0.5,0.85,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,236242957,0.8123052094646155,0.812675781949123,0.9205994309273818,-0.0454876361498554,-4.434681239456999,0.0266461956027056,0.0267053262113398,0.0527142274222931,0.6015,0.6045,0.1046548574038357,0.9475,0.88108084438311,0.000595827047094,0.0109475510960214,0.0049871710417831,2000,0,0.0,0,-2.220446049250313e-15,-4.0245584642661925e-16,0.0,0.0,0.010903423067583864
212,low_bladder,low_bladder,0.9,0.9,0.33,1.0,50000,2.6917,2.4908,2000,20260817,927949605,0.8847087707171493,0.8870641244574577,0.8848259440770393,-0.12272663083140296,-11.529122928285073,0.025825381413286434,0.026575946284907566,0.03750098039507796,0.1254130884924162,0.0045,0.005,0.10418273750697005,0.9995,1.0005519493421202,0.0005774730838496806,0.0014966211945579282,0.000499874984371065,2000,0,0.0,0,9.121450261773134e-10,132.16016626358032,newly computed,low_bladder,primary,low_bladder,0.9,0.9,0.33,1.0,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,927949605,0.8847087707171508,0.8870641244575388,0.8848259440770395,-0.1227266308314027,-11.529122928284918,0.0258253814132861,0.0265753454583664,0.1254130884924159,0.0045,0.005,0.1041729904580958,0.9995,1.0005519493421202,0.0005774730838496,0.0014966211945579,0.000499874984371,2000,0,0.0,0,-1.5543122344752192e-15,-2.636779683484747e-16,0.0,0.0,0.010925634936711559
213,low_bladder,low_bladder,0.9,0.9,0.33,0.85,50000,2.6917,2.4908,2000,20260817,292075571,0.7809601928626786,0.7820596773180323,0.8871040508502144,-0.0839915531086426,-8.122330251449576,0.026969119096592883,0.027619162860573816,0.0388657285677359,0.08821309830039822,0.1435,0.147,0.10824276662442599,0.9975,0.8806362213334198,0.0006030478359326939,0.007839252196478947,0.001116635571706353,2000,0,0.0,0,8.845120191836031e-10,140.5463593006134,newly computed,low_bladder,primary,low_bladder,0.9,0.9,0.33,0.85,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,292075571,0.7809601928626887,0.7820596773180323,0.8871040508502145,-0.0839915531086423,-8.122330251448385,0.0269691190965927,0.0276190630229452,0.0882130983003979,0.1435,0.147,0.1082490907503321,0.9975,0.8806362213334209,0.0006030478359326,0.0078392521964789,0.0011166355717063,2000,0,0.0,0,-1.0103029524088925e-14,-3.0531133177191805e-16,0.0,0.0,0.011246665544790702
214,low_bladder,low_bladder,0.75,0.85,1.0,1.0,50000,2.6917,2.4908,2000,20260817,2112728210,0.9990909868675906,0.9989086230595774,1.0007607902179951,-0.0006630746219513245,-0.09090131324094308,0.024406316015617834,0.0240606059156326,0.034027836242201674,0.024409221521338044,0.9425,0.941,0.09431459242247914,0.026,0.9980271019005302,0.0005457418169126329,0.005205465877325487,0.003558370413546066,2000,0,0.0,0,9.44945455216839e-10,132.86648774147034,newly computed,low_bladder,primary,low_bladder,0.75,0.85,1.0,1.0,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,2112728210,0.9990909868675952,0.9989086230597488,1.0007607902179991,-0.0006630746219513,-0.0909013132404767,0.0244063160156178,0.0240612386224078,0.024409221521338,0.9425,0.941,0.094318570341299,0.026,0.9980271019005306,0.0005457418169126,0.0052054658773254,0.003558370413546,2000,0,0.0,0,-4.6629367034256575e-15,-2.45029690981724e-17,0.0,0.0,0.009966597619793873
215,low_bladder,low_bladder,0.75,0.85,1.0,0.85,50000,2.6917,2.4908,2000,20260817,3698441187,0.9078685351693271,0.9059329073665392,1.0002621632061823,0.06537085732335368,6.808062961097307,0.02439779356923395,0.025014811064989293,0.03524803952890563,0.06977323048327126,0.2545,0.269,0.09806735978127493,0.031,0.9080307279398708,0.0005455512492181433,0.009739860111931793,0.003875499967746097,2000,0,0.0,0,9.21964726785518e-10,134.16605019569397,newly computed,low_bladder,primary,low_bladder,0.75,0.85,1.0,0.85,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3698441187,0.9078685351693272,0.905932907366597,1.0002621632061828,0.0653708573233534,6.808062961097307,0.0243977935692341,0.0250154760728816,0.0697732304832711,0.2545,0.269,0.0980681214718365,0.031,0.9080307279398718,0.0005455512492181,0.0097398601119317,0.003875499967746,2000,0,0.0,0,-1.1102230246251565e-16,2.7755575615628914e-16,0.0,0.0,0.010232563456024031
216,low_bladder,low_bladder,0.75,0.85,0.5,1.0,50000,2.6917,2.4908,2000,20260817,3727077063,0.9388052138415002,0.9396322703210142,0.9392252420539866,-0.06368187404842332,-6.1194786158499825,0.025713527472031445,0.025868955620040737,0.036510846140652614,0.06867485700477753,0.3145,0.319,0.10141058764353936,0.7645,0.9990955714870435,0.0005749719536877064,0.010382431073693675,0.009487880427155478,2000,0,0.0,0,8.597176304192544e-10,139.5300531387329,newly computed,low_bladder,primary,low_bladder,0.75,0.85,0.5,1.0,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3727077063,0.9388052138414988,0.9396322703208968,0.939225242053987,-0.0636818740484232,-6.119478615850116,0.0257135274720314,0.0258688600643818,0.0686748570047775,0.314,0.319,0.1014038697152954,0.7645,0.9990955714870436,0.0005749719536877,0.0103779574098181,0.0094878804271554,2000,0,0.0,0,1.3322676295501878e-15,-1.249000902703301e-16,0.0005000000000000004,0.0,0.010641986076270815
217,low_bladder,low_bladder,0.75,0.85,0.5,0.85,50000,2.6917,2.4908,2000,20260817,3548325325,0.8527832364240008,0.8510882595097456,0.9393365064324253,0.0029125438599009496,0.3274395792942119,0.02627881642903456,0.026911295887740563,0.03783934650164627,0.026433195352629772,0.95,0.9515,0.10546759453403526,0.7685,0.9071051640241281,0.0005876121990355956,0.004873397172404485,0.009431536195127495,2000,0,0.0,0,8.019789277113887e-10,129.2269103527069,newly computed,low_bladder,primary,low_bladder,0.75,0.85,0.5,0.85,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,3548325325,0.8527832364239996,0.8510882595097456,0.9393365064324252,0.0029125438599006,0.3274395792940682,0.0262788164290345,0.0269115533352001,0.0264331953526296,0.95,0.9515,0.1054672389081925,0.7685,0.9071051640241276,0.0005876121990355,0.0048733971724044,0.0094315361951274,2000,0,0.0,0,1.2212453270876722e-15,3.4954678040932663e-16,0.0,0.0,0.010927793166446167
218,low_bladder,low_bladder,0.75,0.85,0.33,1.0,50000,2.6917,2.4908,2000,20260817,1422390879,0.9111513383297989,0.912073513979104,0.9121630886456186,-0.09351975238040691,-8.88486616702011,0.027061914561181497,0.026758044388924488,0.037724714778602245,0.09735463590091359,0.063,0.068,0.10489514642939402,0.9795,0.9992077788264893,0.0006051228056009321,0.005432816948876522,0.0031685761786644775,2000,0,0.0,0,8.126974648803298e-10,129.18038988113403,newly computed,low_bladder,primary,low_bladder,0.75,0.85,0.33,1.0,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,1422390879,0.911151338329799,0.912073513978898,0.9121630886456183,-0.0935197523804069,-8.8848661670201,0.0270619145611816,0.0267574231581239,0.0973546359009136,0.063,0.068,0.1048967607000277,0.9795,0.9992077788264891,0.0006051228056009,0.0054328169488765,0.0031685761786644,2000,0,0.0,0,-1.1102230246251565e-16,-1.3877787807814457e-17,0.0,0.0,0.010967291620478346
219,low_bladder,low_bladder,0.75,0.85,0.33,0.85,50000,2.6917,2.4908,2000,20260817,1333923205,0.8306026827912028,0.8290825807074605,0.9125072166748496,-0.02402735814991673,-2.282037318682027,0.028570529412526326,0.027817789331858096,0.039075810834250164,0.037325339288490675,0.8515,0.842,0.10903077724770996,0.9695,0.9081844562592707,0.0006388564591956599,0.007951344225978397,0.0038451105315712303,2000,0,0.0,0,7.725100559241582e-10,132.52785468101501,newly computed,low_bladder,primary,low_bladder,0.75,0.85,0.33,0.85,50000,2.6917,2.4908,logHR_cancer_overlap,overlap_weighted_cox,2000,20260817,1333923205,0.8306026827911949,0.8290825807074605,0.9125072166748496,-0.0240273581499165,-2.282037318682954,0.0285705294125265,0.0278176321146096,0.0373253392884907,0.851,0.842,0.1090388026586706,0.9695,0.9081844562592816,0.0006388564591956,0.0079623802973733,0.0038451105315712,2000,0,0.0,0,7.882583474838611e-15,-2.2898349882893854e-16,0.000500000000000056,0.0,0.011258178719640563
