combo,dataset_id,beta_python,se_python,score_residual_sum,beta_r,se_r,abs_beta_difference,abs_se_difference
1,48,-0.16856875146107803,0.040935173153464434,3.6770586575585185e-13,-0.168568751461076,0.0409351731534644,2.0261570199409107e-15,3.469446951953614e-17
1,49,-0.20405297082116758,0.040559371971710244,-9.068301665138279e-13,-0.204052970821169,0.0405593719717098,1.4155343563970746e-15,4.440892098500626e-16
2,0,-0.08262558650131435,0.040167382466628015,-5.506706202140776e-13,-0.0826255864910196,0.0401673824666033,1.0294751162653881e-11,2.4716340085717547e-14
2,1,-0.15867486363170544,0.040029317497731254,-1.794120407794253e-13,-0.158674863631708,0.0400293174977313,2.55351295663786e-15,4.85722573273506e-17
2,2,-0.15929895953881032,0.03950784576042892,3.064215547965432e-13,-0.15929895953881,0.039507845760429,3.3306690738754696e-16,7.632783294297951e-17
2,3,-0.1184353163920242,0.0399121182066764,1.1661782650662644e-12,-0.118435316392021,0.0399121182066763,3.2057689836051395e-15,1.0408340855860843e-16
2,4,-0.098286133608178,0.04011601045594286,8.597567102697212e-13,-0.0982861360548629,0.0401160106096167,2.4466848963511367e-09,1.5367383754405495e-10
2,5,-0.05961545265465299,0.03959282677523374,1.1781686737322161e-12,-0.0596154526842727,0.0395928267752682,2.961970946291359e-11,3.4458547126803296e-14
2,6,-0.0751973698823425,0.03967545508341747,-4.6629367034256575e-14,-0.0751979583522476,0.0396754614629757,5.884699050967557e-07,6.379558228908344e-09
2,7,-0.10517098309373814,0.040341563022118665,-8.171241461241152e-14,-0.105170986325808,0.0403415631835828,3.2320698617471777e-09,1.614641337299716e-10
2,8,-0.13003770243340912,0.04035504071203578,-1.2292389328649733e-12,-0.130037702433412,0.0403550407120358,2.886579864025407e-15,2.0816681711721685e-17
2,9,-0.08719812195815949,0.03993381379015793,-6.741274205523951e-13,-0.08719812228578,0.0399338137907213,3.2762051405121895e-10,5.633687960582279e-13
2,10,-0.0626302447887352,0.039906112505636734,-3.1308289294429414e-13,-0.0626302447918376,0.0399061125056408,3.1023933422247296e-12,4.066191827689636e-15
2,11,-0.08882153773793865,0.04008935596297727,1.227462576025573e-12,-0.0888215377538253,0.0400893559630152,1.588665310414683e-11,3.793493297266082e-14
2,12,-0.13888294972487975,0.039561111676038506,2.575717417130363e-13,-0.138882949724876,0.0395611116760385,3.747002708109903e-15,6.938893903907228e-18
2,13,-0.07767103224968268,0.04055034183721057,6.465938895416912e-13,-0.0776710322558339,0.040550341837222,6.1512184235112954e-12,1.1428358259735205e-14
2,14,-0.09787512741229214,0.040088479225414905,7.94031507211912e-13,-0.0978751273738629,0.0400884792253385,3.842923201879955e-11,7.640416077592249e-14
2,15,-0.03850227216657028,0.0395806071561289,-4.991562718714704e-13,-0.038502272168526,0.0395806071561322,1.9557203079223484e-12,3.3029134982598407e-15
2,16,-0.09976576944385518,0.04060274324976228,2.4780177909633494e-12,-0.0997657697419508,0.0406027432504014,2.9809561763460835e-10,6.391207008071831e-13
2,17,-0.09549130350457531,0.0401896188785467,-5.81312775693732e-13,-0.0954913034743737,0.0401896188784808,3.020160510569525e-11,6.589867540540695e-14
2,18,-0.1975119053408165,0.0407061094335487,1.2256862191861728e-13,-0.197511905340818,0.0407061094335488,1.4988010832439613e-15,9.71445146547012e-17
2,19,-0.10200198555422854,0.04023444011133781,1.4850343177386094e-12,-0.102001985554223,0.0402344401113378,5.537237335317968e-15,6.938893903907228e-18
2,20,-0.09345909623260104,0.04027753177937872,-8.810729923425242e-13,-0.0934590962112389,0.0402775317793356,2.1362134283720025e-11,4.311828671887952e-14
2,21,-0.0984551233093451,0.04070204426824171,8.473222123939195e-13,-0.0984551232648946,0.0407020442681221,4.4450498837278474e-11,1.196126531155528e-13
2,22,-0.06172833494302958,0.03965756120380718,-3.352873534367973e-13,-0.0617283349899563,0.0396575612038684,4.692671945472071e-11,6.122186091417348e-14
2,23,-0.12332750315138423,0.04017005784926911,7.460698725481052e-13,-0.123327502884056,0.0401700578483256,2.673282289977763e-10,9.435091596898815e-13
2,24,-0.1263246536268463,0.04052437389080669,-1.9251267247000214e-13,-0.126324653626846,0.0405243738908066,3.0531133177191805e-16,9.020562075079397e-17
2,25,-0.12412061829830547,0.040563316790217845,2.682298827494378e-13,-0.124120618298304,0.0405633167902176,1.4710455076283324e-15,2.42861286636753e-16
2,26,-0.16342230776029884,0.04018376427861325,-2.913225216616411e-13,-0.163422000562207,0.0401837721694111,3.071980918534223e-07,7.890797855403253e-09
